variant_short;query_id;query_variant;mode;model;rank;source_dataset_id;returned_title;returned_url_or_doi;matched_dataset_id;is_strict_source_dataset;is_source_dataset;is_title_source_dataset;is_strict_gesis_relevant_dataset;is_gesis_relevant_dataset;link_valid;match_method;title_match_method
V2;47;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;ZA5665;BIBB/BAuA Employment Survey 2018 (Scientific Use File);https://doi.org/10.7803/501.18.1.1.10;ZA7603;0;0;0;0;1;False;title_fuzzy;title_fuzzy
V2;47;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;8;ZA5665;BIBB/BAuA Employment Survey 2024 (Scientific Use File);https://doi.org/10.7803/501.24.1.1.10;ZA9065;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;47;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;9;ZA5665;Harmonised BIBB/BAuA Employment Survey Dataset 2006, 2012 and 2018;https://www.bibb.de/de/190900.php;missy-mz-2012;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;47;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;10;ZA5665;European Working Conditions Survey 2010;https://www.eurofound.europa.eu/en/surveys-and-data/surveys/european-working-conditions-survey/ewcs-2010;missy-european-union-statistics-on-income-and-living-conditions-2010;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;47;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;11;ZA5665;European Working Conditions Telephone Survey 2021;https://www.eurofound.europa.eu/en/surveys-and-data/surveys/european-working-conditions-survey/ewcts-2021/;missy-mz-2021;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;47;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;12;ZA5665;Linked Employer-Employee Data of the IAB (LIAB), Cross-sectional Model 1993-2023;https://doi.org/10.5164/IAB.LIABQM9323.de.en.v1;;0;0;0;0;0;False;unmatched;unmatched
V2;47;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;13;ZA5665;Linked Employer-Employee Data of the IAB (LIAB), Longitudinal Model 1975-2021;https://doi.org/10.5164/IAB.LIABLM7521.de.en.v1;;0;0;0;0;0;False;unmatched;unmatched
V2;47;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;14;ZA5665;IAB Establishment Panel, Version 1993-2023;https://doi.org/10.5164/IAB.IABBP9323.de.en.v1;;0;0;0;0;0;False;unmatched;unmatched
V2;48;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;ZA5665;Tourism in Germany: Arrivals and overnight stays;https://www-genesis.destatis.de/genesis/online?operation=statistic&levelindex=0&levelid=1663194272557&code=45412;ZA0098;0;0;0;0;0;False;title_exact;title_exact
V2;48;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;ZA5665;German Time Use Survey (Zeitverwendungserhebung) 2012/2013;https://www.forschungsdatenzentrum.de/de/haushalte/zve;;0;0;0;0;0;False;unmatched;unmatched
V2;48;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;ZA5665;German Time Use Survey (Zeitverwendungserhebung) 2022;https://www.forschungsdatenzentrum.de/de/haushalte/zve;;0;0;0;0;0;False;unmatched;unmatched
V2;48;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;ZA5665;German Socio-Economic Panel (SOEP-Core);https://doi.org/10.5684/soep.core.v39eu;;0;0;0;0;0;False;unmatched;unmatched
V2;48;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;ZA5665;German Health Update (GEDA);https://www.rki.de/EN/Content/Health_Monitoring/HealthSurveys/Geda/Geda_node.html;ZA6379;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;48;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;ZA5665;Eurostat tourism database;https://ec.europa.eu/eurostat/web/tourism/database;;0;0;0;0;0;False;unmatched;unmatched
V2;48;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;ZA5665;Eurostat sport statistics database;https://ec.europa.eu/eurostat/web/sport/database;;0;0;0;0;0;False;unmatched;unmatched
V2;48;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;8;ZA5665;Eurostat culture database;https://ec.europa.eu/eurostat/web/culture/database;;0;0;0;0;0;False;unmatched;unmatched
V2;49;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;ZA5665;Panel on Household Finances (PHF), Waves 1–5 — Deutsche Bundesbank;https://doi.org/10.12757/bbk.phf.w1-w5.01.01;ZA1425;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;49;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;ZA5665;Panel on Household Finances (PHF) — Deutsche Bundesbank;https://www.bundesbank.de/en/bundesbank/research/panel-on-household-finances-phf/panel-on-household-finances-phf--939422;ZA1425;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;49;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;ZA5665;Household Finance and Consumption Survey (HFCS) — European Central Bank;https://www.ecb.europa.eu/stats/ecb_surveys/hfcs/html/index.en.html;;0;0;0;0;0;False;unmatched;unmatched
V2;49;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;ZA5665;Socio-Economic Panel (SOEP-Core v41r), data 1984–2024 — DIW Berlin;https://www.diw.de/en/diw_01.c.997315.en/edition/soep-core_v41r__data_1984-2024__remote_edition.html;;0;0;0;0;0;False;unmatched;unmatched
V2;49;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;ZA5665;EU Statistics on Income and Living Conditions (EU-SILC) microdata — Eurostat;https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions;missy-european-union-statistics-on-income-and-living-conditions-2008;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;49;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;ZA5665;EU-SILC Public Microdata — Eurostat;https://ec.europa.eu/eurostat/en/web/microdata/public-microdata/statistics-on-income-and-living-conditions;missy-eu-silc-2004;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;50;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;ZA5665;German Sample Survey of Income and Expenditure (EVS): Main Programme;https://genesis.destatis.de/datenbank/online/statistic/63221/details;;0;0;0;0;0;False;unmatched;unmatched
V2;50;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;ZA5665;Private consumption expenditure of households in Germany — EVS time comparison;https://www.destatis.de/EN/Themes/Society-Environment/Income-Consumption-Living-Conditions/Consumption-Expenditure/Tables/liste-germany.html;ZA0485;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;50;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;ZA5665;Private consumption expenditure — German National Accounts long-term series;https://www.destatis.de/EN/Themes/Economy/National-Accounts-Domestic-Product/Tables/lrvgr01.html;;0;0;0;0;0;False;unmatched;unmatched
V2;50;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;ZA5665;Eurostat Household Budget Surveys (HBS);https://ec.europa.eu/eurostat/web/household-budget-surveys/information-data;;0;0;0;0;0;False;unmatched;unmatched
V2;50;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;ZA5665;Eurostat: Household final consumption expenditure by purpose (COICOP 1999);https://doi.org/10.2908/nama_10_co3_p3;;0;0;0;0;0;False;unmatched;unmatched
V2;50;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;ZA5665;GESIS Panel.pop Population Sample;https://doi.org/10.4232/1.14285;ZA5664;0;0;0;0;0;False;title_exact;title_exact
V2;50;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;ZA5665;GESIS Panel.dbd Digital Behavioural Data Sample;https://doi.org/10.4232/1.14467;ZA5668;0;0;0;0;0;True;doi;title_fuzzy
V2;50;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;8;ZA5665;ALLBUS/GGSScompact 1980-2018;https://doi.org/10.4232/1.13775;ZA5277;0;0;0;1;1;True;doi;unmatched
V2;51;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;ZA5665;Open Power System Data — Conventional power plants;https://doi.org/10.25832/conventional_power_plants/2020-10-01;;0;0;0;0;0;False;unmatched;unmatched
V2;51;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;ZA5665;Open Power System Data — Renewable power plants;https://data.open-power-system-data.org/renewable_power_plants/;;0;0;0;0;0;False;unmatched;unmatched
V2;51;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;ZA5665;Open Power System Data — Data Platform;https://data.open-power-system-data.org/;;0;0;0;0;0;False;unmatched;unmatched
V2;51;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;ZA5665;Fraunhofer ISE Energy-Charts — Germany Downloads;https://www.energy-charts.info/downloads.html?c=DE&l=en;;0;0;0;0;0;False;unmatched;unmatched
V2;51;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;ZA5665;Umweltbundesamt — Renewable Energy in Figures;https://www.umweltbundesamt.de/themen/klima-energie/erneuerbare-energien/erneuerbare-energien-in-zahlen;;0;0;0;0;0;False;unmatched;unmatched
V2;51;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;ZA5665;Destatis GENESIS — Energy consumption of manufacturing establishments;https://genesis.destatis.de/datenbank/online/statistic/43531/table/43531-0001;;0;0;0;0;0;False;unmatched;unmatched
V2;51;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;ZA5665;GovData — Primary energy consumption 2016-2024;https://www.govdata.de/suche/daten/primarenergieverbrauch-2016-2019;;0;0;0;0;0;False;unmatched;unmatched
V2;51;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;8;ZA5665;GovData — Gross electricity generation by energy carrier and federal state;https://www.govdata.de/suche/daten/bruttostromerzeugung-nach-art-der-energietrager-jahr-regionale-tiefe-bundeslander;;0;0;0;0;0;False;unmatched;unmatched
V2;51;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;9;ZA5665;BGR — Energy Data and Energy Resources;https://www.bgr.bund.de/DE/Themen/Energie/Produkte/produkte_node.html?tab=Energiedaten;ZA6740;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;51;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;10;ZA5665;BGR Energy Data 2023;https://doi.org/10.25928/es-2023-tab;;0;0;0;0;0;False;unmatched;unmatched
V2;52;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;ZA5665;GBD Results Tool | Institute for Health Metrics and Evaluation;https://vizhub.healthdata.org/gbd-results/;ZA6379;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;52;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;ZA5665;German Centre for Cancer Registry Data (ZfKD) Database Query;https://www.krebsdaten.de/Krebs/EN/Database/databasequery_step1_node.html;SDN-10.7802-2786;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;52;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;ZA5665;European Health Interview Survey (EHIS);https://ec.europa.eu/eurostat/web/microdata/european-health-interview-survey;ZA6379;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;52;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;ZA5665;European Health Interview Survey (EHIS) — Eurostat database;https://ec.europa.eu/eurostat/web/health/database;ZA6379;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;52;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;ZA5665;European Cancer Information System (ECIS);https://ecis.jrc.ec.europa.eu/;;0;0;0;0;0;False;unmatched;unmatched
V2;52;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;ZA5665;WHO Global Health Observatory;https://www.who.int/data/gho;ZA6379;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;53;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;ZA5665;Destatis GENESIS: Government revenue, expenditure and net lending/net borrowing — Germany, annual data (81000-0031);https://genesis.destatis.de/datenbank/online/statistic/81000/table/81000-0031/search/s/ODEwMDA%3D;;0;0;0;0;0;False;unmatched;unmatched
V2;53;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;ZA5665;Destatis GENESIS: Annual accounts of the overall public budget (71141);https://genesis.destatis.de/datenbank/online/statistic/71141/details;;0;0;0;0;0;False;unmatched;unmatched
V2;53;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;ZA5665;Destatis: Public finance — expenditure, revenue and financial balance of public budgets (time series);https://www.destatis.de/EN/Themes/Government/Public-Finance/Expenditure-Revenue-And-Financial-Balance-Of-Public-Budgets/Tables/expenditure-revenue-balance.html;;0;0;0;0;0;False;unmatched;unmatched
V2;53;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;ZA5665;Destatis: Expenditure, revenue and financial balance of the overall public budget — quarterly data;https://www.destatis.de/EN/Themes/Government/Public-Finance/EU-Directive-Budgetary-Frameworks/Tables/general-government.html;;0;0;0;0;0;False;unmatched;unmatched
V2;53;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;ZA5665;Eurostat: Government revenue, expenditure and main aggregates (gov_10a_main);https://ec.europa.eu/eurostat/databrowser/view/gov_10a_main/default/table?lang=en;;0;0;0;0;0;False;unmatched;unmatched
V2;53;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;ZA5665;Eurostat: General government expenditure by function (COFOG) (gov_10a_exp);https://ec.europa.eu/eurostat/databrowser/view/gov_10a_exp/default/table?lang=en;;0;0;0;0;0;False;unmatched;unmatched
V2;53;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;ZA5665;Eurostat: Main national accounts tax aggregates (gov_10a_taxag);https://ec.europa.eu/eurostat/web/products-datasets/-/GOV_10A_TAXAG;;0;0;0;0;0;False;unmatched;unmatched
V2;53;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;8;ZA5665;Eurostat: Government deficit/surplus, debt and associated data (gov_10dd_edpt1);https://ec.europa.eu/eurostat/databrowser/view/gov_10dd_edpt1/default/table?lang=en;;0;0;0;0;0;False;unmatched;unmatched
V2;53;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;9;ZA5665;Deutsche Bundesbank: Public finances;https://www.bundesbank.de/en/statistics/public-finances;;0;0;0;0;0;False;unmatched;unmatched
V2;54;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;ZA5665;Naturschutzgebiete in Deutschland;https://www.bfn.de/daten-und-fakten/naturschutzgebiete-deutschland;;0;0;0;0;0;False;unmatched;unmatched
V2;54;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;ZA5665;Ausgewählte Schutzgebietskategorien in Deutschland;https://www.bfn.de/daten-und-fakten/ausgewaehlte-schutzgebietskategorien-deutschland;;0;0;0;0;0;False;unmatched;unmatched
V2;54;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;ZA5665;FFH-Gebiete Deutschland;https://www.govdata.de/suche/daten/ffh-gebiete-deutschland?ids=179f3b59-49fe-4a74-a56c-6b7201fa3afe&ids=940657b0-f7cc-4162-8357-18431777ea30&ids=c2059838-8c3d-4af1-b590-363390133fc3&ids=c2832c4b-27b3-4d10-9007-2a04108f9698;;0;0;0;0;0;False;unmatched;unmatched
V2;54;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;ZA5665;Luftqualitätsdaten (Datenstrom E2a) - Unvalidierte Einzelwerte und Monatswerte;https://www.govdata.de/suche/daten/luftqualitatsdaten-datenstrom-e2a-unvalidierte-einzelwerte-und-monatswerte-datensatza99eb;;0;0;0;0;0;False;unmatched;unmatched
V2;54;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;ZA5665;Gesamtindikator Artenvielfalt und Landschaftsqualität;https://www.bfn.de/daten-und-fakten/gesamtindikator-artenvielfalt-und-landschaftsqualitaet;;0;0;0;0;0;False;unmatched;unmatched
V2;54;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;ZA5665;Rote Liste-Status der Biotoptypen in Deutschland;https://www.bfn.de/daten-und-fakten/rote-liste-status-der-biotoptypen-deutschland;;0;0;0;0;0;False;unmatched;unmatched
V2;54;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;ZA5665;Rote Listen Deutschland – Tiere, Pflanzen und Pilze;https://www.bfn.de/rote-listen-tiere-pflanzen-und-pilze;;0;0;0;0;0;False;unmatched;unmatched
V2;54;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;8;ZA5665;Rote Liste der Tiere, Pflanzen und Pilze Deutschlands – Säugetiere;https://doi.org/10.19213/972172;;0;0;0;0;0;False;unmatched;unmatched
V2;54;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;9;ZA5665;Daten zur Umwelt – Umweltbundesamt;https://www.umweltbundesamt.de/daten;;0;0;0;0;0;False;unmatched;unmatched
V2;55;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;ZA5665;Destatis GENESIS: Gesamtwanderungen über die Grenzen der Bundesländer — Deutschland, Jahre, Nationalität, Geschlecht (12711-0001);https://genesis.destatis.de/datenbank/online/statistic/127%2A/table/12711-0001;;0;0;0;0;0;False;unmatched;unmatched
V2;55;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;ZA5665;Destatis GENESIS: Wanderungen zwischen Deutschland und dem Ausland — Deutschland, Jahre, Staatsangehörigkeit (12711-0007);https://genesis.destatis.de/datenbank/online/table/12711-0007/table-toolbar;;0;0;0;0;0;False;unmatched;unmatched
V2;55;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;ZA5665;Destatis: Migration between Germany and foreign countries, 1950 to 2025;https://www.destatis.de/EN/Themes/Society-Environment/Population/Migration/Tables/migration-year-01.html;;0;0;0;0;0;False;unmatched;unmatched
V2;55;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;ZA5665;Destatis GENESIS: Foreign population register movements by citizenship/country grouping (12521-0009);https://genesis.destatis.de/datenbank/online/statistic/125%2A/table/12521-0009;ZA0421;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;55;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;ZA5665;Eurostat: Immigration (migr_immi);https://ec.europa.eu/eurostat/cache/metadata/en/migr_immi_esms.htm;;0;0;0;0;0;False;unmatched;unmatched
V2;55;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;ZA5665;Eurostat: Migrant population indicators (migr_ind);https://ec.europa.eu/eurostat/cache/metadata/en/migr_ind_esmsip2.htm;;0;0;0;0;0;False;unmatched;unmatched
V2;55;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;ZA5665;IAB-SOEP Migration Sample;https://www.diw.de/en/diw_01.c.930514.en/iab-soep_migration_sample.html;;0;0;0;0;0;False;unmatched;unmatched
V2;55;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;8;ZA5665;IAB-SOEP Migration Samples, data 2013–2024;10.5684/soep.iab-soep-mig.2024;;0;0;0;0;0;False;unmatched;unmatched
V2;55;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;9;ZA5665;IAB-BAMF-SOEP Survey of Refugees;https://fdz.iab.de/en/our-data-products/individual-and-household-data/iab-bamf-soep/;ZA0345;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;55;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;10;ZA5665;IAB-BAMF-SOEP Survey of Refugees, waves 1–8;10.5684/soep.iab-bamf-soep-mig.2023.1;;0;0;0;0;0;False;unmatched;unmatched
V2;55;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;11;ZA5665;SOEP-Core v41 Remote Edition, data 1984–2024;10.5684/soep.core.v41r;;0;0;0;0;0;False;unmatched;unmatched
V2;55;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;12;ZA5665;GERPS 2020 — German Emigration and Remigration Panel Study;https://access.gesis.org/dbk/72820;ZA7585;0;0;0;0;1;False;title_fuzzy;title_fuzzy
V2;56;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;ZA5665;Deutsche Bundesbank — Long time series on economic development in Germany;https://www.bundesbank.de/en/statistics/sets-of-indicators/long-time-series/long-time-series-802922;ZA0485;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;56;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;ZA5665;Deutsche Bundesbank — Economic activity and prices;https://www.bundesbank.de/en/statistics/economic-activity-and-prices/-/economic-activity-and-prices-795260;;0;0;0;0;0;False;unmatched;unmatched
V2;56;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;ZA5665;Deutsche Bundesbank — GDP and gross value added of selected economic sectors;https://www.bundesbank.de/en/statistics/overview-of-the-statistical-series/-/1-gdp-and-gross-value-added-of-selected-economic-sectors-808658;;0;0;0;0;0;False;unmatched;unmatched
V2;56;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;ZA5665;Deutsche Bundesbank — Macroeconomic real-time database;https://www.bundesbank.de/en/statistics/time-series-and-real-time-data;;0;0;0;0;0;False;unmatched;unmatched
V2;56;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;ZA5665;German Federal Statistical Office (Destatis) — GENESIS-Online national and regional accounts;https://genesis.destatis.de/datenbank/online/statistic/82%2A;;0;0;0;0;0;False;unmatched;unmatched
V2;56;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;ZA5665;Eurostat — Database;https://ec.europa.eu/eurostat/data/database;SDN-10.7802-2786;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;56;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;ZA5665;World Bank — Germany Data;https://data.worldbank.org/country/germany;ZA1711;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;56;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;8;ZA5665;IMF — World Economic Outlook Database;https://data.imf.org/Datasets/WEO;SDN-10.7802-2786;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;56;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;9;ZA5665;OECD — GDP and Non-financial Accounts;https://www.oecd.org/en/data/datasets/gdp-and-non-financial-accounts.html;;0;0;0;0;0;False;unmatched;unmatched
V2;56;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;10;ZA5665;OECD — Data Explorer;https://www.oecd.org/en/data/datasets/oecd-DE.html;;0;0;0;0;0;False;unmatched;unmatched
V2;57;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;ZA5665;Gesundheitsberichterstattung des Bundes (GBE) – Injuries and poisoning / hospital diagnoses;https://www.gbe-bund.de/;;0;0;0;0;0;False;unmatched;unmatched
V2;57;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;ZA5665;GENESIS-Online – Diagnosis statistics of hospital patients (23131);https://www-genesis.destatis.de/genesis/online;;0;0;0;0;0;False;unmatched;unmatched
V2;57;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;ZA5665;German Hospital Quality Reports (Qualitätsberichte der Krankenhäuser);https://www.g-ba.de/themen/qualitaetssicherung/datenerhebung-zur-qualitaetssicherung/datenerhebung-qualitaetsbericht/;;0;0;0;0;0;False;unmatched;unmatched
V2;57;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;ZA5665;German Statutory Accident Insurance (DGUV) statistics;https://www.dguv.de/de/zahlen-fakten/index.jsp;;0;0;0;0;0;False;unmatched;unmatched
V2;57;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;ZA5665;Eurostat – Accidents at work (ESAW);https://ec.europa.eu/eurostat/web/health/database;;0;0;0;0;0;False;unmatched;unmatched
V2;57;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;ZA5665;Eurostat – Causes of death;https://ec.europa.eu/eurostat/web/health/database;;0;0;0;0;0;False;unmatched;unmatched
V2;57;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;ZA5665;Robert Koch Institute – Gesundheit in Deutschland aktuell (GEDA);https://www.rki.de/DE/Themen/Gesundheit-und-Gesellschaft/Gesundheitssurveys/GEDA/geda_node.html;;0;0;0;0;0;False;unmatched;unmatched
V2;58;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;ZA5665;Attitudes towards Current Questions of Foreign Policy and TTIP;https://doi.org/10.4232/1.12554;ZA6615;0;0;0;0;0;True;doi;title_exact
